"region","year","Technology_detailed","value","Technology","Units","scenario","Trade","ReactorCost","FuelCost"
"USA",2060,"Nuclear - Large - PWR",484.356444444444,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2060,"Nuclear - Legacy",422.244611111111,"Nuclear - Legacy","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2060,"Nuclear - SMR - BWR",102.723777777778,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2060,"Nuclear - SMR - HTGR",68.60325,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2060,"Nuclear - SMR - MSR",28.7210388888889,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2060,"Nuclear - SMR - PWR modular",40.4756388888889,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2060,"Nuclear - SMR - SFR",53.1831388888889,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2065,"Nuclear - Large - PWR",593.117638888889,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2065,"Nuclear - Legacy",241.716388888889,"Nuclear - Legacy","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2065,"Nuclear - SMR - BWR",135.576777777778,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2065,"Nuclear - SMR - HTGR",89.4957777777778,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2065,"Nuclear - SMR - MSR",36.6244166666667,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2065,"Nuclear - SMR - PWR modular",50.2514444444444,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2065,"Nuclear - SMR - SFR",67.3425555555555,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2070,"Nuclear - Large - PWR",706.06525,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2070,"Nuclear - Legacy",46.7837222222222,"Nuclear - Legacy","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2070,"Nuclear - SMR - BWR",171.540444444444,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2070,"Nuclear - SMR - HTGR",112.374611111111,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2070,"Nuclear - SMR - MSR",45.2634777777778,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2070,"Nuclear - SMR - PWR modular",60.44625,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2070,"Nuclear - SMR - SFR",82.25175,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2075,"Nuclear - Large - PWR",817.487583333333,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2075,"Nuclear - Legacy",18.2896944444444,"Nuclear - Legacy","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2075,"Nuclear - SMR - BWR",208.36875,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2075,"Nuclear - SMR - HTGR",135.911305555556,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2075,"Nuclear - SMR - MSR",54.2529333333333,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2075,"Nuclear - SMR - PWR modular",70.5334444444444,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2075,"Nuclear - SMR - SFR",97.0983888888889,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2080,"Nuclear - Large - PWR",957.890722222222,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2080,"Nuclear - Legacy",9.33141666666667,"Nuclear - Legacy","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2080,"Nuclear - SMR - BWR",256.089861111111,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2080,"Nuclear - SMR - HTGR",166.619583333333,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2080,"Nuclear - SMR - MSR",66.1865111111111,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2080,"Nuclear - SMR - PWR modular",83.2675,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2080,"Nuclear - SMR - SFR",115.919305555556,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2085,"Nuclear - Large - PWR",1062.33566666667,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2085,"Nuclear - Legacy",9.32736111111111,"Nuclear - Legacy","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2085,"Nuclear - SMR - BWR",292.884833333333,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2085,"Nuclear - SMR - HTGR",190.477277777778,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2085,"Nuclear - SMR - MSR",75.5591888888889,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2085,"Nuclear - SMR - PWR modular",92.7945,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2085,"Nuclear - SMR - SFR",130.071,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2090,"Nuclear - Large - PWR",1135.34608333333,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2090,"Nuclear - Legacy",9.32091666666667,"Nuclear - Legacy","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2090,"Nuclear - SMR - BWR",323.734555555556,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2090,"Nuclear - SMR - HTGR",210.674805555556,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2090,"Nuclear - SMR - MSR",83.6949277777778,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2090,"Nuclear - SMR - PWR modular",100.630972222222,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2090,"Nuclear - SMR - SFR",141.741055555556,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2095,"Nuclear - Large - PWR",1208.37222222222,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2095,"Nuclear - Legacy",9.31477777777778,"Nuclear - Legacy","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2095,"Nuclear - SMR - BWR",355.120083333333,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2095,"Nuclear - SMR - HTGR",230.789305555556,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2095,"Nuclear - SMR - MSR",91.8176583333333,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2095,"Nuclear - SMR - PWR modular",106.569777777778,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2095,"Nuclear - SMR - SFR",151.946472222222,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2100,"Nuclear - Large - PWR",1253.28555555556,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2100,"Nuclear - SMR - BWR",381.721,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2100,"Nuclear - SMR - HTGR",248.155944444444,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2100,"Nuclear - SMR - MSR",99.1944166666667,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2100,"Nuclear - SMR - PWR modular",110.743111111111,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2100,"Nuclear - SMR - SFR",159.945222222222,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Fuel","Limited","Reactor - Mod.","Fuel - Adv."
"USA",2021,"Nuclear - Legacy",811.546555555556,"Nuclear - Legacy","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2025,"Nuclear - Large - PWR",18.3333333333333,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2025,"Nuclear - Legacy",808.449611111111,"Nuclear - Legacy","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2030,"Nuclear - Large - PWR",31.1075833333333,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2030,"Nuclear - Legacy",808.331222222222,"Nuclear - Legacy","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2035,"Nuclear - Large - PWR",56.2465277777778,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2035,"Nuclear - Legacy",788.57675,"Nuclear - Legacy","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2035,"Nuclear - SMR - BWR",3.51038888888889,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2035,"Nuclear - SMR - HTGR",3.02030555555556,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2035,"Nuclear - SMR - MSR",1.62085555555556,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2035,"Nuclear - SMR - PWR modular",2.92158333333333,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2035,"Nuclear - SMR - SFR",2.96244444444444,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2040,"Nuclear - Large - PWR",116.275611111111,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2040,"Nuclear - Legacy",788.17575,"Nuclear - Legacy","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2040,"Nuclear - SMR - BWR",11.5803888888889,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2040,"Nuclear - SMR - HTGR",8.48675,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2040,"Nuclear - SMR - MSR",4.143825,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2040,"Nuclear - SMR - PWR modular",7.17605555555555,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2040,"Nuclear - SMR - SFR",7.62430555555556,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2045,"Nuclear - Large - PWR",196.409805555556,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2045,"Nuclear - Legacy",787.80375,"Nuclear - Legacy","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2045,"Nuclear - SMR - BWR",28.45725,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2045,"Nuclear - SMR - HTGR",18.11825,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2045,"Nuclear - SMR - MSR",7.84393611111111,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2045,"Nuclear - SMR - PWR modular",12.1205555555556,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2045,"Nuclear - SMR - SFR",14.9008333333333,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2050,"Nuclear - Large - PWR",355.117638888889,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2050,"Nuclear - Legacy",760.248972222222,"Nuclear - Legacy","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2050,"Nuclear - SMR - BWR",75.8409166666667,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2050,"Nuclear - SMR - HTGR",41.9581666666667,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2050,"Nuclear - SMR - MSR",15.6631083333333,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2050,"Nuclear - SMR - PWR modular",21.7855555555556,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2050,"Nuclear - SMR - SFR",31.0385277777778,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2055,"Nuclear - Large - PWR",517.138805555556,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2055,"Nuclear - Legacy",540.923694444444,"Nuclear - Legacy","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2055,"Nuclear - SMR - BWR",143.478138888889,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2055,"Nuclear - SMR - HTGR",72.6813611111111,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2055,"Nuclear - SMR - MSR",24.1092583333333,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2055,"Nuclear - SMR - PWR modular",31.7425833333333,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2055,"Nuclear - SMR - SFR",49.5810277777778,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2060,"Nuclear - Large - PWR",658.491083333333,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2060,"Nuclear - Legacy",421.4645,"Nuclear - Legacy","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2060,"Nuclear - SMR - BWR",216.934111111111,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2060,"Nuclear - SMR - HTGR",104.554583333333,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2060,"Nuclear - SMR - MSR",31.7911305555556,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2060,"Nuclear - SMR - PWR modular",40.5468611111111,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2060,"Nuclear - SMR - SFR",66.9780833333333,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2065,"Nuclear - Large - PWR",810.209,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2065,"Nuclear - Legacy",241.206555555556,"Nuclear - Legacy","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2065,"Nuclear - SMR - BWR",295.348805555556,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2065,"Nuclear - SMR - HTGR",143.18325,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2065,"Nuclear - SMR - MSR",40.673575,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2065,"Nuclear - SMR - PWR modular",50.2307777777778,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2065,"Nuclear - SMR - SFR",86.661,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2070,"Nuclear - Large - PWR",963.100416666667,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2070,"Nuclear - Legacy",46.6862777777778,"Nuclear - Legacy","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2070,"Nuclear - SMR - BWR",367.378,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2070,"Nuclear - SMR - HTGR",188.551138888889,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2070,"Nuclear - SMR - MSR",50.8722194444444,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2070,"Nuclear - SMR - PWR modular",60.7805,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2070,"Nuclear - SMR - SFR",108.499305555556,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2075,"Nuclear - Large - PWR",1109.30141666667,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2075,"Nuclear - Legacy",18.2522222222222,"Nuclear - Legacy","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2075,"Nuclear - SMR - BWR",431.666277777778,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2075,"Nuclear - SMR - HTGR",238.512583333333,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2075,"Nuclear - SMR - MSR",62.0299222222222,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2075,"Nuclear - SMR - PWR modular",71.7099444444444,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2075,"Nuclear - SMR - SFR",131.399138888889,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2080,"Nuclear - Large - PWR",1284.57625,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2080,"Nuclear - Legacy",9.31225,"Nuclear - Legacy","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2080,"Nuclear - SMR - BWR",505.807583333333,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2080,"Nuclear - SMR - HTGR",297.354222222222,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2080,"Nuclear - SMR - MSR",77.4404166666667,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2080,"Nuclear - SMR - PWR modular",85.9900833333333,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2080,"Nuclear - SMR - SFR",161.526222222222,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2085,"Nuclear - Large - PWR",1409.17361111111,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2085,"Nuclear - Legacy",9.30786111111111,"Nuclear - Legacy","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2085,"Nuclear - SMR - BWR",556.897861111111,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2085,"Nuclear - SMR - HTGR",338.377361111111,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2085,"Nuclear - SMR - MSR",90.213175,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2085,"Nuclear - SMR - PWR modular",97.196,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2085,"Nuclear - SMR - SFR",185.311416666667,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2090,"Nuclear - Large - PWR",1496.20075,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2090,"Nuclear - Legacy",9.30338888888889,"Nuclear - Legacy","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2090,"Nuclear - SMR - BWR",596.375083333333,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2090,"Nuclear - SMR - HTGR",370.558305555556,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2090,"Nuclear - SMR - MSR",101.864972222222,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2090,"Nuclear - SMR - PWR modular",106.751694444444,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2090,"Nuclear - SMR - SFR",205.61625,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2095,"Nuclear - Large - PWR",1580.40611111111,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2095,"Nuclear - Legacy",9.29736111111111,"Nuclear - Legacy","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2095,"Nuclear - SMR - BWR",634.766277777778,"Nuclear - SMR - BWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2095,"Nuclear - SMR - HTGR",402.224527777778,"Nuclear - SMR - HTGR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2095,"Nuclear - SMR - MSR",114.594666666667,"Nuclear - SMR - MSR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2095,"Nuclear - SMR - PWR modular",114.820444444444,"Nuclear - SMR - PWR modular","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2095,"Nuclear - SMR - SFR",225.846638888889,"Nuclear - SMR - SFR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
"USA",2100,"Nuclear - Large - PWR",1625.82638888889,"Nuclear - Large - PWR","TWh","Limited Trade - Adv. Nuc","Limited","Reactor - Adv.","Fuel - Adv."
